Date,Temperature,Rain,Wind_Speed,Wind_Direction,Humidity,Pressure,Total_Cloud,Visibility,Solar_Radiation
06/03/2023 06:00,19.8,0.9,2.3,110.0,89,1001.3,100.0,10590.0,0.0
06/03/2023 07:00,19.2,6.1,2.8,90.0,99,1001.0,100.0,3810.0,0.01
06/03/2023 08:00,19.0,8.2,3.1,90.0,99,1000.5,100.0,2750.0,0.0
06/03/2023 09:00,18.6,1.1,2.4,70.0,99,999.7,100.0,3350.0,0.01
06/03/2023 10:00,18.7,1.0,3.7,90.0,99,999.2,100.0,2360.0,0.07
06/03/2023 11:00,18.9,1.0,3.8,90.0,99,998.4,100.0,1840.0,0.19
06/03/2023 12:00,19.3,1.0,2.6,90.0,99,997.5,100.0,4280.0,0.2
06/03/2023 13:00,19.5,2.3,2.0,50.0,99,996.2,100.0,1580.0,0.38
06/03/2023 14:00,19.6,1.6,3.2,70.0,99,995.1,100.0,2050.0,0.26
06/03/2023 15:00,19.8,1.0,2.7,90.0,99,994.5,100.0,1880.0,0.19
06/03/2023 16:00,19.9,1.1,3.4,70.0,99,993.6,100.0,1860.0,0.23
06/03/2023 17:00,19.9,0.4,4.6,50.0,100,991.8,100.0,1690.0,0.06
06/03/2023 18:00,20.1,0.4,2.0,50.0,100,991.8,100.0,1930.0,0.05
06/03/2023 19:00,20.2,0.0,0.1,0.0,100,991.7,100.0,4170.0,0.01
06/03/2023 20:00,20.2,,0.4,0.0,100,992.0,100.0,2400.0,0.0
06/03/2023 21:00,20.3,0.0,1.1,290.0,100,992.2,100.0,2640.0,
06/03/2023 22:00,20.5,0.3,4.1,270.0,98,992.9,100.0,10030.0,
06/03/2023 23:00,20.6,0.4,2.9,270.0,96,992.9,100.0,15020.0,
06/04/2023 00:00,20.1,0.2,3.5,290.0,92,992.6,100.0,20000.0,
06/04/2023 01:00,19.6,0.0,6.1,320.0,86,992.8,100.0,20000.0,
06/04/2023 02:00,19.5,0.0,8.7,290.0,81,992.8,100.0,20000.0,
06/04/2023 03:00,19.2,0.0,6.5,290.0,83,992.6,100.0,20000.0,
06/04/2023 04:00,19.0,0.0,5.7,290.0,81,992.8,100.0,20000.0,
06/04/2023 05:00,18.3,0.9,4.3,270.0,88,993.2,100.0,20000.0,
06/04/2023 06:00,18.3,0.1,5.7,320.0,81,993.5,100.0,20000.0,0.02
06/04/2023 07:00,18.4,,6.6,320.0,75,994.2,80.0,20000.0,0.21
06/04/2023 08:00,18.9,,5.3,320.0,71,995.0,60.0,20000.0,0.72
06/04/2023 09:00,19.7,,6.3,290.0,56,995.3,70.0,20000.0,1.45
06/04/2023 10:00,20.8,,5.6,320.0,50,995.4,70.0,20000.0,2.17
06/04/2023 11:00,21.8,,5.9,320.0,44,995.3,70.0,20000.0,2.18
06/04/2023 12:00,22.7,,3.6,320.0,47,995.2,60.0,20000.0,2.59
06/04/2023 13:00,24.0,,4.1,270.0,43,995.1,20.0,20000.0,3.34
06/04/2023 14:00,24.3,,5.4,250.0,44,995.1,30.0,20000.0,3.06
06/04/2023 15:00,23.0,,6.4,200.0,61,994.9,20.0,20000.0,3.26
06/04/2023 16:00,22.1,,5.4,200.0,67,994.9,50.0,20000.0,2.46
06/04/2023 17:00,22.0,,5.5,200.0,67,994.7,20.0,20000.0,2.06
06/04/2023 18:00,22.6,,4.8,200.0,58,994.7,20.0,20000.0,1.18
06/04/2023 19:00,22.7,,4.8,250.0,44,995.3,20.0,20000.0,0.42
06/04/2023 20:00,21.8,,5.5,270.0,40,995.7,70.0,20000.0,0.02
06/04/2023 21:00,21.1,,5.5,270.0,48,996.1,70.0,20000.0,
06/04/2023 22:00,20.4,,5.5,290.0,50,996.7,80.0,20000.0,
06/04/2023 23:00,19.8,,4.6,270.0,50,997.0,90.0,20000.0,
06/05/2023 00:00,19.2,,2.5,290.0,53,996.8,70.0,20000.0,
06/05/2023 01:00,18.5,,1.4,290.0,57,996.8,80.0,20000.0,
06/05/2023 02:00,17.8,,1.8,250.0,64,996.7,40.0,20000.0,
06/05/2023 03:00,17.6,,2.8,250.0,71,996.7,50.0,20000.0,
06/05/2023 04:00,17.2,,1.8,290.0,69,996.5,60.0,20000.0,
06/05/2023 05:00,16.7,,1.4,250.0,76,996.3,50.0,20000.0,
06/05/2023 06:00,16.6,,1.4,230.0,71,996.8,70.0,20000.0,0.01
06/05/2023 07:00,17.6,,2.1,250.0,68,997.3,60.0,20000.0,0.37
06/05/2023 08:00,18.6,,3.1,230.0,67,997.2,50.0,20000.0,0.98
06/05/2023 09:00,19.3,,4.7,230.0,74,997.2,80.0,20000.0,1.33
06/05/2023 10:00,20.2,,4.8,200.0,81,997.0,90.0,13470.0,1.23
06/05/2023 11:00,21.9,,4.9,200.0,74,996.5,80.0,10390.0,2.71
06/05/2023 12:00,22.5,,3.8,200.0,77,996.4,80.0,6890.0,2.94
06/05/2023 13:00,22.8,,5.2,200.0,77,996.0,70.0,6070.0,3.2
06/05/2023 14:00,23.3,,6.4,200.0,74,995.8,60.0,6900.0,3.19
06/05/2023 15:00,22.9,,5.5,200.0,78,995.6,60.0,7280.0,2.78
06/05/2023 16:00,22.8,,5.0,200.0,78,995.4,40.0,8890.0,2.2
06/05/2023 17:00,22.3,,4.9,200.0,78,995.5,10.0,7910.0,1.58
06/05/2023 18:00,22.3,,4.0,200.0,80,995.5,0.0,9250.0,0.97
06/05/2023 19:00,21.2,,3.9,200.0,83,995.6,0.0,8170.0,0.22
06/05/2023 20:00,20.7,,3.9,200.0,84,996.4,30.0,8770.0,0.0
06/05/2023 21:00,20.1,,4.5,200.0,85,997.3,40.0,8470.0,
06/05/2023 22:00,19.9,,4.8,200.0,90,997.9,70.0,6830.0,
06/05/2023 23:00,19.7,,4.2,200.0,91,998.3,30.0,8350.0,
06/06/2023 00:00,19.5,,4.7,200.0,91,998.1,20.0,8170.0,
06/06/2023 01:00,19.6,,4.5,230.0,93,998.2,0.0,6480.0,
06/06/2023 02:00,19.7,,4.1,200.0,94,998.3,50.0,7090.0,
06/06/2023 03:00,19.5,,2.2,230.0,92,998.4,80.0,6320.0,
06/06/2023 04:00,19.3,,3.3,200.0,92,998.4,50.0,7010.0,
06/06/2023 05:00,19.3,,2.0,200.0,91,998.9,60.0,6730.0,
06/06/2023 06:00,19.0,,1.7,200.0,94,999.5,40.0,6290.0,0.0
06/06/2023 07:00,19.4,,1.7,200.0,89,999.9,50.0,8700.0,0.32
06/06/2023 08:00,20.0,,1.8,180.0,88,1000.7,30.0,11430.0,0.92
06/06/2023 09:00,21.0,,3.0,200.0,77,1000.7,10.0,14640.0,1.71
06/06/2023 10:00,22.0,,1.6,180.0,70,1001.1,0.0,15070.0,2.35
06/06/2023 11:00,22.8,,2.4,200.0,69,1001.2,20.0,17100.0,2.87
06/06/2023 12:00,23.5,,2.0,110.0,68,1001.2,20.0,19130.0,3.16
06/06/2023 13:00,23.7,,2.1,110.0,74,1001.0,0.0,20000.0,3.26
06/06/2023 14:00,24.0,,2.5,110.0,75,1000.8,20.0,20000.0,3.14
06/06/2023 15:00,24.6,,3.3,200.0,62,1000.8,30.0,20000.0,2.8
06/06/2023 16:00,23.6,,4.1,230.0,69,1001.1,70.0,19190.0,1.57
06/06/2023 17:00,23.4,,3.9,230.0,67,1001.1,30.0,20000.0,1.66
06/06/2023 18:00,22.8,,4.4,200.0,74,1001.5,30.0,20000.0,0.92
06/06/2023 19:00,21.9,,4.3,230.0,77,1002.0,60.0,20000.0,0.3
06/06/2023 20:00,20.9,,5.3,200.0,75,1002.9,80.0,20000.0,0.0
06/06/2023 21:00,20.6,,3.8,200.0,68,1003.3,70.0,20000.0,
06/06/2023 22:00,20.4,,3.8,230.0,73,1004.3,70.0,20000.0,
06/06/2023 23:00,20.2,,2.9,230.0,73,1004.9,60.0,20000.0,
06/07/2023 00:00,19.9,,2.5,230.0,82,1004.9,0.0,20000.0,
06/07/2023 01:00,19.4,,2.0,250.0,85,1005.1,0.0,20000.0,
06/07/2023 02:00,19.0,,0.6,200.0,88,1004.8,0.0,18110.0,
06/07/2023 03:00,18.6,,0.9,250.0,87,1005.1,0.0,20000.0,
06/07/2023 04:00,18.6,,0.0,0.0,90,1005.3,0.0,15320.0,
06/07/2023 05:00,18.2,,0.5,180.0,95,1005.5,0.0,12610.0,
06/07/2023 06:00,18.5,,0.6,110.0,90,1006.2,0.0,14880.0,0.01
06/07/2023 07:00,19.2,,0.6,230.0,88,1006.6,0.0,13000.0,0.27
06/07/2023 08:00,20.1,,2.2,180.0,89,1006.8,0.0,18110.0,0.93
06/07/2023 09:00,21.4,,3.9,200.0,82,1007.2,0.0,20000.0,1.67
06/07/2023 10:00,22.2,,3.4,200.0,78,1007.5,0.0,20000.0,2.39
06/07/2023 11:00,22.9,,3.9,200.0,73,1007.9,10.0,20000.0,2.98
06/07/2023 12:00,23.5,,5.2,200.0,71,1007.9,30.0,20000.0,3.23
06/07/2023 13:00,23.5,,3.3,200.0,75,1007.6,60.0,20000.0,2.98
06/07/2023 14:00,24.2,,2.7,200.0,69,1007.2,70.0,20000.0,2.55
06/07/2023 15:00,24.9,,3.2,200.0,56,1006.8,60.0,20000.0,2.59
06/07/2023 16:00,25.0,,3.4,230.0,64,1006.7,70.0,20000.0,2.08
06/07/2023 17:00,24.7,,3.4,230.0,66,1006.3,0.0,19150.0,1.67
06/07/2023 18:00,24.0,,2.3,230.0,73,1006.1,0.0,18500.0,1.01
06/07/2023 19:00,22.6,,2.7,230.0,81,1006.5,20.0,20000.0,0.21
06/07/2023 20:00,21.7,,3.2,230.0,89,1007.2,60.0,20000.0,0.0
06/07/2023 21:00,21.3,,2.5,230.0,91,1007.7,80.0,20000.0,
06/07/2023 22:00,21.2,,2.6,230.0,92,1008.5,80.0,18790.0,
06/07/2023 23:00,20.8,,3.7,230.0,96,1008.4,80.0,17460.0,
06/08/2023 00:00,20.7,,4.2,200.0,97,1008.0,80.0,13650.0,
06/08/2023 01:00,20.7,,2.1,250.0,97,1007.8,90.0,10050.0,
06/08/2023 02:00,20.5,,3.7,230.0,98,1007.5,80.0,11400.0,
06/08/2023 03:00,20.3,,4.7,230.0,93,1007.7,70.0,14360.0,
06/08/2023 04:00,20.2,,3.1,250.0,91,1008.1,80.0,16990.0,
06/08/2023 05:00,20.0,,1.6,320.0,93,1007.7,80.0,13520.0,
06/08/2023 06:00,19.8,,0.9,230.0,93,1007.7,90.0,11890.0,0.0
06/08/2023 07:00,20.6,,2.7,320.0,89,1008.1,90.0,20000.0,0.1
06/08/2023 08:00,21.2,,2.5,290.0,84,1008.5,90.0,20000.0,0.4
06/08/2023 09:00,21.7,,2.2,230.0,83,1008.6,50.0,20000.0,0.74
06/08/2023 10:00,22.5,,2.8,200.0,80,1008.9,40.0,20000.0,2.21
06/08/2023 11:00,24.2,,2.7,230.0,71,1008.9,70.0,20000.0,2.82
06/08/2023 12:00,24.8,,2.5,180.0,71,1009.1,10.0,20000.0,3.33
06/08/2023 13:00,25.1,,3.2,200.0,73,1008.9,0.0,20000.0,3.4
06/08/2023 14:00,25.6,,2.5,200.0,72,1008.5,0.0,20000.0,3.28
06/08/2023 15:00,24.7,,2.4,90.0,81,1008.1,10.0,19500.0,2.92
06/08/2023 16:00,24.1,,2.5,90.0,82,1007.8,20.0,14740.0,2.41
06/08/2023 17:00,24.0,,1.9,90.0,82,1007.7,50.0,15480.0,1.63
06/08/2023 18:00,23.9,,1.2,50.0,83,1007.2,40.0,17890.0,0.81
06/08/2023 19:00,22.9,,2.0,70.0,88,1007.3,60.0,16250.0,0.15
06/08/2023 20:00,22.4,,0.8,20.0,90,1008.0,70.0,12360.0,0.0
06/08/2023 21:00,21.7,,0.7,20.0,94,1008.3,30.0,10190.0,
06/08/2023 22:00,21.1,,1.8,90.0,100,1008.8,30.0,3310.0,
06/08/2023 23:00,21.2,,0.8,110.0,98,1008.8,50.0,5140.0,
06/09/2023 00:00,21.2,,0.8,20.0,98,1008.4,80.0,8970.0,
06/09/2023 01:00,21.1,,0.8,50.0,88,1008.0,40.0,16980.0,
06/09/2023 02:00,20.5,,2.0,50.0,86,1007.8,20.0,12760.0,
06/09/2023 03:00,20.2,,3.8,50.0,94,1007.5,0.0,8640.0,
06/09/2023 04:00,20.2,,1.3,140.0,94,1007.4,30.0,5970.0,
06/09/2023 05:00,20.4,,3.7,50.0,77,1007.8,0.0,17900.0,
06/09/2023 06:00,20.3,,2.4,50.0,88,1008.6,0.0,10530.0,0.01
06/09/2023 07:00,21.2,,4.1,50.0,80,1008.9,0.0,15490.0,0.26
06/09/2023 08:00,22.0,,3.3,50.0,67,1008.7,0.0,19870.0,0.88
06/09/2023 09:00,23.4,,2.7,50.0,64,1009.2,0.0,20000.0,1.8
06/09/2023 10:00,24.2,,2.9,50.0,62,1009.1,10.0,20000.0,2.45
06/09/2023 11:00,25.6,,2.3,70.0,57,1009.1,0.0,20000.0,2.86
06/09/2023 12:00,26.3,,2.8,110.0,51,1009.1,30.0,20000.0,3.27
06/09/2023 13:00,26.9,,3.0,90.0,40,1008.3,30.0,20000.0,3.3
06/09/2023 14:00,27.4,,4.5,110.0,42,1008.0,20.0,20000.0,3.24
06/09/2023 15:00,27.0,,3.8,90.0,50,1007.3,40.0,20000.0,2.93
06/09/2023 16:00,26.7,,3.2,110.0,44,1007.3,40.0,20000.0,2.37
06/09/2023 17:00,26.3,,3.9,110.0,41,1007.1,60.0,20000.0,1.63
06/09/2023 18:00,26.0,,2.9,110.0,39,1007.2,60.0,20000.0,0.97
06/09/2023 19:00,25.1,,1.9,110.0,43,1007.6,60.0,20000.0,0.22
06/09/2023 20:00,24.4,,1.8,50.0,49,1007.8,40.0,20000.0,0.0
06/09/2023 21:00,23.4,,1.4,70.0,57,1008.0,30.0,20000.0,
06/09/2023 22:00,23.0,,2.1,50.0,61,1008.2,70.0,20000.0,
06/09/2023 23:00,22.5,,1.2,70.0,65,1008.0,30.0,20000.0,
06/10/2023 00:00,22.1,,1.4,50.0,68,1007.7,70.0,20000.0,
06/10/2023 01:00,22.0,,1.1,50.0,69,1007.7,80.0,20000.0,
06/10/2023 02:00,21.5,,1.0,70.0,73,1007.4,60.0,20000.0,
06/10/2023 03:00,21.2,,0.5,110.0,74,1007.1,70.0,20000.0,
06/10/2023 04:00,20.8,,2.0,50.0,76,1006.5,70.0,20000.0,
06/10/2023 05:00,20.7,,0.6,20.0,75,1006.8,80.0,20000.0,
06/10/2023 06:00,20.4,,3.2,50.0,77,1006.5,60.0,20000.0,0.0
06/10/2023 07:00,21.4,,3.0,50.0,70,1006.7,20.0,20000.0,0.11
06/10/2023 08:00,22.3,,1.2,70.0,60,1007.2,80.0,20000.0,0.93
06/10/2023 09:00,23.2,,2.2,90.0,59,1007.2,80.0,20000.0,1.46
06/10/2023 10:00,23.4,,1.4,110.0,57,1007.5,90.0,20000.0,1.31
06/10/2023 11:00,23.7,,2.6,110.0,60,1007.3,90.0,20000.0,1.54
06/10/2023 12:00,23.4,,2.1,90.0,69,1006.9,90.0,20000.0,1.1
06/10/2023 13:00,23.2,,2.2,90.0,76,1006.7,100.0,18300.0,0.87
06/10/2023 14:00,23.9,,2.3,110.0,78,1006.4,100.0,17390.0,1.64
06/10/2023 15:00,23.1,,3.3,90.0,83,1006.1,100.0,14490.0,1.42
06/10/2023 16:00,22.6,,3.1,110.0,87,1005.8,100.0,10530.0,0.37
06/10/2023 17:00,22.7,,3.1,110.0,86,1005.3,100.0,11410.0,0.15
06/10/2023 18:00,22.6,0.0,2.6,110.0,87,1005.5,100.0,12950.0,0.04
06/10/2023 19:00,22.3,0.0,2.5,90.0,90,1005.2,100.0,10850.0,0.0
06/10/2023 20:00,22.5,0.0,1.8,70.0,91,1004.8,100.0,11920.0,0.0
06/10/2023 21:00,22.5,,3.5,110.0,88,1004.9,100.0,13280.0,
06/10/2023 22:00,22.3,,3.2,110.0,92,1005.1,100.0,10650.0,
06/10/2023 23:00,22.2,,4.5,110.0,94,1005.0,100.0,8180.0,
06/11/2023 00:00,22.1,0.0,4.0,110.0,93,1004.6,100.0,8930.0,
06/11/2023 01:00,22.1,0.0,3.7,90.0,92,1004.2,100.0,10080.0,
06/11/2023 02:00,22.1,0.3,2.7,110.0,88,1003.8,100.0,17560.0,
06/11/2023 03:00,21.7,2.5,3.7,160.0,93,1003.1,100.0,6130.0,
06/11/2023 04:00,21.2,11.8,2.5,90.0,99,1002.5,100.0,2420.0,
06/11/2023 05:00,20.7,33.2,2.8,20.0,99,1002.5,100.0,3030.0,
06/11/2023 06:00,21.0,3.2,1.0,70.0,100,1002.0,100.0,12090.0,0.0
06/11/2023 07:00,21.2,0.0,1.4,20.0,100,1002.0,100.0,5370.0,0.07
06/11/2023 08:00,21.5,0.3,0.9,20.0,100,1002.1,100.0,9070.0,0.09
06/11/2023 09:00,21.7,0.1,2.8,200.0,100,1002.7,100.0,15610.0,0.09
06/11/2023 10:00,21.8,0.0,1.0,70.0,100,1003.1,100.0,20000.0,0.18
06/11/2023 11:00,21.8,0.1,1.2,90.0,99,1003.1,100.0,4370.0,0.22
06/11/2023 12:00,21.7,0.1,1.9,110.0,100,1003.3,100.0,1160.0,0.41
06/11/2023 13:00,21.9,,1.8,70.0,100,1003.0,100.0,760.0,0.66
06/11/2023 14:00,22.1,0.5,1.8,70.0,100,1003.1,100.0,5320.0,0.97
06/11/2023 15:00,21.7,0.1,2.9,70.0,99,1003.1,100.0,2850.0,1.06
06/11/2023 16:00,21.1,1.3,1.6,70.0,99,1003.0,100.0,2000.0,0.47
06/11/2023 17:00,21.4,1.3,1.2,90.0,99,1003.1,100.0,1990.0,0.59
06/11/2023 18:00,20.9,0.2,2.5,90.0,100,1003.2,90.0,7530.0,0.51
06/11/2023 19:00,21.3,,0.9,90.0,100,1003.7,40.0,20000.0,0.14
06/11/2023 20:00,21.3,,2.0,110.0,100,1004.0,0.0,17020.0,0.0
06/11/2023 21:00,21.5,,1.7,70.0,100,1004.3,100.0,17470.0,
06/11/2023 22:00,21.5,,1.4,50.0,100,1004.9,0.0,6320.0,
06/11/2023 23:00,21.5,,2.8,50.0,100,1004.6,10.0,18030.0,
06/12/2023 00:00,21.3,,3.5,50.0,100,1004.3,100.0,6070.0,
06/12/2023 01:00,21.1,0.2,5.3,50.0,99,1004.0,100.0,2450.0,
06/12/2023 02:00,21.1,1.9,4.8,50.0,99,1003.8,100.0,1620.0,
06/12/2023 03:00,21.2,0.8,5.1,50.0,100,1003.6,100.0,1760.0,
06/12/2023 04:00,21.1,0.0,4.8,50.0,100,1003.6,100.0,8940.0,
06/12/2023 05:00,21.2,,5.2,50.0,99,1003.6,100.0,11070.0,
06/12/2023 06:00,21.5,,5.5,50.0,97,1003.6,100.0,20000.0,0.01
06/12/2023 07:00,21.9,,6.3,50.0,95,1004.0,90.0,20000.0,0.22
06/12/2023 08:00,22.5,,6.1,50.0,91,1004.1,70.0,20000.0,0.72
06/12/2023 09:00,23.1,,5.5,50.0,87,1004.4,70.0,20000.0,1.45
06/12/2023 10:00,23.3,,5.1,70.0,86,1004.6,90.0,20000.0,1.59
06/12/2023 11:00,24.0,,4.7,50.0,83,1004.4,80.0,20000.0,1.42
06/12/2023 12:00,24.8,,5.3,50.0,81,1003.9,90.0,20000.0,2.33
06/12/2023 13:00,24.6,,4.5,50.0,82,1003.7,90.0,20000.0,1.86
06/12/2023 14:00,25.0,,4.3,70.0,80,1003.6,90.0,20000.0,1.76
06/12/2023 15:00,25.5,,3.9,70.0,79,1003.3,80.0,20000.0,2.64
06/12/2023 16:00,25.4,,2.6,110.0,82,1003.1,70.0,20000.0,2.16
06/12/2023 17:00,24.8,,2.1,90.0,87,1002.9,80.0,20000.0,0.88
06/12/2023 18:00,24.8,,0.5,140.0,85,1002.6,80.0,20000.0,0.88
06/12/2023 19:00,24.2,,1.7,110.0,91,1002.7,20.0,20000.0,0.45
06/12/2023 20:00,23.0,,2.3,90.0,96,1002.8,50.0,20000.0,0.03
06/12/2023 21:00,22.8,,0.6,160.0,97,1003.4,60.0,20000.0,
06/12/2023 22:00,22.7,,1.2,200.0,97,1003.8,60.0,19250.0,
06/12/2023 23:00,22.4,,1.4,200.0,100,1004.0,70.0,10680.0,
06/13/2023 00:00,22.4,0.1,0.7,250.0,100,1003.7,100.0,5460.0,
06/13/2023 01:00,22.3,0.0,1.3,200.0,100,1003.7,100.0,3510.0,
06/13/2023 02:00,22.0,,2.3,200.0,100,1003.2,60.0,6680.0,
06/13/2023 03:00,21.8,,1.8,230.0,100,1002.8,100.0,3290.0,
06/13/2023 04:00,21.6,,0.6,160.0,100,1002.8,100.0,840.0,
06/13/2023 05:00,21.8,,1.1,230.0,100,1002.9,100.0,3250.0,
06/13/2023 06:00,22.0,,1.4,200.0,100,1002.5,70.0,3660.0,0.01
06/13/2023 07:00,22.2,,1.2,200.0,100,1002.2,80.0,5330.0,0.24
06/13/2023 08:00,22.7,,1.5,200.0,98,1002.4,70.0,6250.0,0.64
06/13/2023 09:00,22.8,,0.5,180.0,96,1002.4,70.0,8140.0,0.85
06/13/2023 10:00,24.0,,1.5,160.0,88,1002.2,70.0,8440.0,1.59
06/13/2023 11:00,24.0,,2.8,90.0,90,1002.3,60.0,6760.0,2.79
06/13/2023 12:00,24.7,,2.2,110.0,84,1001.7,80.0,7400.0,2.72
06/13/2023 13:00,25.8,,2.7,200.0,80,1000.8,60.0,8100.0,2.54
06/13/2023 14:00,25.6,,3.0,110.0,81,1000.3,40.0,9950.0,3.25
06/13/2023 15:00,26.2,,2.8,200.0,79,999.8,20.0,9800.0,2.9
06/13/2023 16:00,26.3,,4.2,230.0,77,999.5,20.0,9820.0,2.46
06/13/2023 17:00,25.6,,3.5,200.0,77,999.5,30.0,9310.0,1.71
06/13/2023 18:00,23.9,,2.2,200.0,88,999.2,30.0,7070.0,0.6
06/13/2023 19:00,23.4,,2.5,200.0,88,999.6,60.0,8380.0,0.41
06/13/2023 20:00,22.8,,2.2,200.0,88,999.7,60.0,10160.0,0.01
06/13/2023 21:00,22.7,,0.5,230.0,82,1000.3,80.0,14200.0,
06/13/2023 22:00,21.4,,2.2,90.0,100,1000.6,70.0,1920.0,
06/13/2023 23:00,21.0,,1.4,50.0,100,1000.1,60.0,1260.0,
06/14/2023 00:00,20.5,,2.5,90.0,100,1000.0,80.0,1720.0,
06/14/2023 01:00,20.7,,2.2,70.0,100,999.6,70.0,2750.0,
06/14/2023 02:00,20.7,,1.5,70.0,100,999.7,70.0,2820.0,
06/14/2023 03:00,20.5,,1.6,110.0,100,999.4,70.0,3230.0,
06/14/2023 04:00,20.4,,1.0,140.0,100,999.4,70.0,2100.0,
06/14/2023 05:00,20.4,,1.9,230.0,97,999.6,80.0,5730.0,
06/14/2023 06:00,20.3,,1.7,180.0,96,1000.2,80.0,7260.0,0.0
06/14/2023 07:00,20.5,,2.0,70.0,95,999.7,90.0,5240.0,0.03
06/14/2023 08:00,20.6,,1.4,110.0,98,999.9,90.0,3900.0,0.12
06/14/2023 09:00,20.8,,2.8,90.0,96,999.8,90.0,5570.0,0.21
06/14/2023 10:00,21.0,,3.1,110.0,95,1000.0,90.0,5370.0,0.36
06/14/2023 11:00,21.4,,2.8,110.0,89,1000.0,90.0,10220.0,0.61
06/14/2023 12:00,22.3,,1.7,70.0,81,1000.0,80.0,16820.0,0.99
06/14/2023 13:00,23.2,,3.0,110.0,77,999.3,80.0,20000.0,1.77
06/14/2023 14:00,24.6,,3.5,110.0,70,998.7,50.0,20000.0,3.18
06/14/2023 15:00,25.4,,2.4,110.0,69,998.6,70.0,20000.0,3.14
06/14/2023 16:00,24.7,,1.7,110.0,74,998.5,70.0,20000.0,1.66
06/14/2023 17:00,24.0,,2.8,110.0,76,998.3,70.0,20000.0,1.2
06/14/2023 18:00,22.4,,4.0,110.0,90,997.8,70.0,14660.0,0.47
06/14/2023 19:00,21.8,,2.0,90.0,93,998.1,100.0,15840.0,0.18
06/14/2023 20:00,21.5,,1.5,90.0,95,998.2,60.0,12560.0,0.01
06/14/2023 21:00,21.5,,1.1,90.0,97,998.7,80.0,9500.0,
06/14/2023 22:00,21.5,,2.0,50.0,94,999.2,80.0,9380.0,
06/14/2023 23:00,21.3,,2.5,90.0,94,999.1,80.0,12840.0,
06/15/2023 00:00,21.2,,1.6,90.0,91,998.8,90.0,17670.0,
06/15/2023 01:00,21.1,,0.7,140.0,92,998.8,90.0,15760.0,
06/15/2023 02:00,21.0,,1.9,110.0,93,998.2,80.0,16050.0,
06/15/2023 03:00,21.0,,2.7,50.0,88,997.5,90.0,16960.0,
06/15/2023 04:00,20.9,,1.5,50.0,87,997.1,90.0,20000.0,
06/15/2023 05:00,21.0,,3.1,50.0,87,996.8,90.0,19620.0,
06/15/2023 06:00,21.1,,2.1,70.0,87,996.9,100.0,18080.0,0.01
06/15/2023 07:00,21.4,,2.1,50.0,88,997.3,100.0,16970.0,0.04
06/15/2023 08:00,21.5,,3.0,50.0,89,997.4,100.0,14280.0,0.07
06/15/2023 09:00,21.8,,3.6,70.0,85,997.4,100.0,18190.0,0.19
06/15/2023 10:00,22.0,0.0,3.7,50.0,84,997.3,100.0,18700.0,0.29
06/15/2023 11:00,22.0,0.0,5.5,50.0,85,997.1,100.0,17520.0,0.21
06/15/2023 12:00,21.7,0.2,4.2,70.0,89,996.5,100.0,15200.0,0.34
06/15/2023 13:00,21.3,2.3,5.4,50.0,93,996.4,100.0,9390.0,0.44
06/15/2023 14:00,21.2,3.0,4.3,70.0,97,995.9,100.0,5840.0,0.33
06/15/2023 15:00,20.9,4.7,3.1,70.0,99,995.2,100.0,5610.0,0.17
06/15/2023 16:00,21.1,2.6,4.0,90.0,98,994.8,100.0,7260.0,0.1
06/15/2023 17:00,21.2,0.5,4.8,70.0,98,994.5,100.0,6500.0,0.14
06/15/2023 18:00,20.9,3.6,4.9,70.0,99,994.5,100.0,4230.0,0.01
06/15/2023 19:00,20.7,3.5,4.8,90.0,99,994.7,100.0,7170.0,0.01
06/15/2023 20:00,20.5,1.8,6.4,90.0,99,994.4,100.0,3060.0,0.0
06/15/2023 21:00,20.4,3.5,5.0,90.0,99,994.4,100.0,4630.0,
06/15/2023 22:00,20.5,2.6,4.0,90.0,99,994.7,100.0,3120.0,
06/15/2023 23:00,20.1,1.7,5.8,70.0,99,994.3,100.0,4420.0,
06/16/2023 00:00,20.3,0.4,6.3,50.0,97,993.9,100.0,8290.0,
06/16/2023 01:00,20.2,0.8,6.0,50.0,94,993.8,100.0,10710.0,
06/16/2023 02:00,19.9,1.0,7.8,50.0,97,993.5,100.0,13330.0,
06/16/2023 03:00,19.9,0.1,6.9,50.0,90,993.3,30.0,20000.0,
06/16/2023 04:00,20.0,,7.8,50.0,86,993.1,60.0,20000.0,
06/16/2023 05:00,20.2,,9.1,70.0,82,993.1,60.0,20000.0,
06/16/2023 06:00,20.3,,9.5,50.0,82,993.6,80.0,20000.0,0.0
06/16/2023 07:00,20.2,,8.2,50.0,82,994.3,90.0,20000.0,0.08
06/16/2023 08:00,20.3,,8.5,50.0,81,994.8,90.0,20000.0,0.24
06/16/2023 09:00,20.4,,7.9,70.0,81,995.2,90.0,20000.0,0.4
06/16/2023 10:00,21.0,,9.1,50.0,79,995.0,90.0,20000.0,0.98
06/16/2023 11:00,21.3,,8.2,50.0,79,995.4,90.0,20000.0,0.96
06/16/2023 12:00,21.5,,8.5,50.0,79,995.4,100.0,20000.0,0.61
06/16/2023 13:00,22.3,,7.6,50.0,77,995.3,90.0,20000.0,1.56
06/16/2023 14:00,22.5,,7.3,70.0,73,995.5,90.0,20000.0,0.98
06/16/2023 15:00,22.7,,5.7,20.0,74,995.8,90.0,20000.0,1.04
06/16/2023 16:00,23.1,,6.4,70.0,71,995.8,90.0,20000.0,0.87
